cust_id,E01,E02,E03,N01,N02,N03,S01,S02,S03,W01,W02,W03
CUST0000554969,0.0,0.0,0.0,3.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0
CUST0000555011,0.0,2.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0
CUST0000555247,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0
CUST0000555393,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000555528,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000555784,1.0,0.0,0.0,46.0,7.0,1.0,7.0,0.0,0.0,7.0,0.0,1.0
CUST0000555791,0.0,0.0,0.0,41.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
CUST0000555858,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000555929,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CUST0000556279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0
CUST0000556584,5.0,9.0,0.0,4.0,23.0,0.0,45.0,5.0,0.0,2.0,0.0,0.0
CUST0000556589,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000556668,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0
CUST0000556728,13.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CUST0000556820,0.0,0.0,0.0,0.0,5.0,0.0,6.0,3.0,75.0,0.0,0.0,0.0
CUST0000556890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000556920,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000557099,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000557102,0.0,3.0,0.0,1.0,5.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
CUST0000557313,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,10.0,0.0,1.0
CUST0000557384,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0
CUST0000557389,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
CUST0000557718,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000557852,36.0,0.0,0.0,114.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000557898,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
CUST0000558163,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
CUST0000558202,0.0,9.0,0.0,436.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0
CUST0000558339,216.0,16.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,1.0,0.0,0.0
CUST0000558367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CUST0000558394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000558567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000558717,0.0,0.0,0.0,2.0,0.0,53.0,0.0,8.0,0.0,0.0,0.0,0.0
CUST0000558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
CUST0000558880,0.0,0.0,0.0,1.0,0.0,2.0,60.0,0.0,0.0,1.0,0.0,1.0
CUST0000559052,0.0,0.0,2.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000559360,0.0,2.0,15.0,1.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,133.0
CUST0000559823,3.0,2.0,11.0,1.0,0.0,3.0,2.0,7.0,4.0,3.0,5.0,0.0
CUST0000559848,1.0,0.0,0.0,7.0,53.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0
CUST0000560001,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
CUST0000560209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000560317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
CUST0000560332,0.0,18.0,11.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000560629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000561099,0.0,0.0,0.0,0.0,77.0,3.0,0.0,11.0,5.0,0.0,0.0,0.0
CUST0000561300,0.0,0.0,0.0,77.0,3.0,6.0,0.0,157.0,1.0,0.0,0.0,8.0
CUST0000561396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
CUST0000561413,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,35.0,0.0
CUST0000561506,29.0,0.0,0.0,0.0,0.0,36.0,82.0,0.0,13.0,0.0,1.0,0.0
CUST0000561978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0
CUST0000562188,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000562306,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,113.0,5.0
CUST0000562468,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000562526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000562569,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
CUST0000562821,0.0,44.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000562988,0.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,2.0,22.0
CUST0000563076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000563161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000563509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000563557,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000563675,0.0,0.0,0.0,13.0,175.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000563760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000563785,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,10.0,0.0
CUST0000564087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
CUST0000564261,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000564400,0.0,0.0,231.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000564613,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000564620,0.0,0.0,32.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0
CUST0000564834,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
CUST0000565188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000565377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
CUST0000565426,3.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0
CUST0000565865,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0
CUST0000566123,0.0,0.0,0.0,0.0,0.0,0.0,13.0,91.0,0.0,0.0,0.0,0.0
CUST0000566133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000566259,1.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000566419,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000566571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0
CUST0000566691,7.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0
CUST0000566711,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,56.0,0.0
CUST0000566919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000566977,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,12.0
CUST0000567102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,21.0,0.0
CUST0000567162,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,31.0,0.0,0.0
CUST0000567295,5.0,3.0,123.0,0.0,1.0,17.0,0.0,3.0,61.0,0.0,44.0,4.0
CUST0000567454,6.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0
CUST0000568005,49.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
CUST0000568084,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000568148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0
CUST0000568232,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000568633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
CUST0000568724,0.0,0.0,0.0,2.0,229.0,4.0,0.0,0.0,60.0,0.0,2.0,4.0
CUST0000568818,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,58.0,1.0
CUST0000568930,0.0,2.0,0.0,3.0,1.0,0.0,13.0,4.0,33.0,2.0,227.0,6.0
CUST0000569214,0.0,0.0,28.0,0.0,2.0,1.0,0.0,14.0,69.0,3.0,0.0,0.0
CUST0000569235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000569300,0.0,0.0,40.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,1.0,0.0
CUST0000569377,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,11.0
CUST0000569531,0.0,0.0,0.0,18.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
CUST0000569576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000569626,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000569812,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0
CUST0000569835,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,3.0,0.0,0.0
CUST0000570003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000570062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000570070,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000570249,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000570805,3.0,0.0,0.0,1.0,51.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0
CUST0000571077,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000571159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CUST0000571394,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000571445,0.0,1.0,0.0,0.0,0.0,3.0,111.0,10.0,0.0,1.0,10.0,2.0
CUST0000571697,21.0,5.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
CUST0000571753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000571830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,0.0,8.0
CUST0000571895,2.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CUST0000572204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CUST0000572321,0.0,2.0,0.0,1.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000572442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,18.0,1.0,0.0,0.0
CUST0000572613,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000573047,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,219.0
CUST0000573324,7.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0
CUST0000573349,1.0,0.0,0.0,54.0,0.0,0.0,2.0,21.0,2.0,0.0,70.0,0.0
CUST0000573587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CUST0000573657,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
CUST0000573675,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000573703,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0
CUST0000573752,0.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000573884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0
CUST0000574199,0.0,12.0,1.0,0.0,99.0,2.0,0.0,1.0,18.0,16.0,0.0,1.0
CUST0000574637,0.0,0.0,220.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CUST0000574975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0
CUST0000575003,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000575098,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000575954,0.0,0.0,1.0,0.0,21.0,1.0,1.0,0.0,26.0,0.0,0.0,3.0
CUST0000576033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000576210,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0
CUST0000576401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000576479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000576558,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
CUST0000577810,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000577947,3.0,1.0,0.0,1.0,29.0,80.0,36.0,0.0,9.0,0.0,3.0,0.0
CUST0000578260,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
CUST0000578476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
CUST0000578661,0.0,1.0,1.0,0.0,0.0,6.0,0.0,123.0,0.0,0.0,0.0,0.0
CUST0000578851,0.0,0.0,0.0,1.0,282.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000578938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000579095,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000579396,0.0,0.0,0.0,3.0,93.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0
CUST0000579771,1.0,0.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CUST0000579835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0
CUST0000579898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000580080,1.0,21.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,92.0,0.0
CUST0000580148,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0
CUST0000580333,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0
CUST0000580999,1.0,2.0,53.0,5.0,6.0,25.0,4.0,0.0,87.0,0.0,110.0,4.0
CUST0000581032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000581084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000581338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000582064,3.0,17.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
CUST0000582126,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000582166,0.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,81.0,2.0,1.0,31.0
CUST0000582179,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,126.0,0.0,0.0
CUST0000582217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,81.0,0.0
CUST0000582528,0.0,0.0,0.0,0.0,0.0,32.0,11.0,0.0,1.0,0.0,2.0,0.0
CUST0000582565,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,3.0,0.0,0.0
CUST0000582960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000583043,0.0,0.0,12.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
CUST0000583287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000583299,0.0,11.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
CUST0000583303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
CUST0000583524,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
CUST0000583570,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000583655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
CUST0000583710,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,136.0,11.0,1.0
CUST0000583841,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000583944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CUST0000584170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000584194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000584873,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000584930,0.0,0.0,230.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,0.0
CUST0000585013,0.0,141.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0
CUST0000585638,2.0,1.0,0.0,0.0,0.0,34.0,0.0,127.0,0.0,0.0,45.0,0.0
CUST0000585874,0.0,11.0,0.0,203.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
CUST0000585963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000586117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
CUST0000586284,0.0,45.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0
CUST0000586590,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
CUST0000586811,214.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,57.0
CUST0000587521,5.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0
CUST0000587537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000587584,0.0,0.0,3.0,2.0,0.0,0.0,0.0,40.0,0.0,369.0,0.0,0.0
CUST0000587787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,175.0
CUST0000587903,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CUST0000588050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000588201,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000588300,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000588390,12.0,2.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0
CUST0000588614,0.0,0.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
CUST0000588654,2.0,4.0,11.0,0.0,0.0,0.0,17.0,0.0,1.0,3.0,1.0,0.0
CUST0000588744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000588827,0.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
CUST0000589174,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
CUST0000589225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
CUST0000589449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,102.0,1.0
CUST0000589596,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0
CUST0000589718,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,121.0,0.0
CUST0000589724,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,49.0,0.0,0.0
CUST0000589818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
CUST0000590174,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000590182,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000590320,1.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
CUST0000590653,152.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000591215,0.0,0.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000591268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000591488,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000591774,0.0,2.0,0.0,1.0,0.0,56.0,1.0,3.0,0.0,0.0,0.0,0.0
CUST0000591919,0.0,1.0,0.0,1.0,0.0,0.0,86.0,0.0,7.0,0.0,0.0,1.0
CUST0000592165,0.0,0.0,0.0,3.0,1.0,3.0,0.0,74.0,0.0,0.0,1.0,0.0
CUST0000592884,0.0,0.0,0.0,17.0,1.0,26.0,1.0,0.0,235.0,0.0,0.0,0.0
CUST0000593365,0.0,79.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000593659,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000593878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
CUST0000594351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0,5.0,0.0
CUST0000594451,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CUST0000594479,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000594668,10.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,112.0,0.0,0.0
CUST0000594701,0.0,1.0,0.0,1.0,0.0,0.0,77.0,0.0,7.0,0.0,2.0,0.0
CUST0000594734,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000594823,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000595140,0.0,4.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000595333,0.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,6.0,22.0,0.0,5.0
CUST0000595380,0.0,0.0,0.0,0.0,38.0,11.0,1.0,0.0,0.0,255.0,0.0,0.0
CUST0000595400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
CUST0000595430,0.0,0.0,24.0,0.0,1.0,1.0,0.0,1.0,124.0,0.0,0.0,12.0
CUST0000595675,215.0,8.0,8.0,402.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000595767,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000596825,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0
CUST0000596834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000597294,0.0,0.0,0.0,0.0,58.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0
CUST0000597356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000597770,5.0,112.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
CUST0000597790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000598011,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
CUST0000598026,0.0,0.0,10.0,0.0,0.0,2.0,9.0,0.0,102.0,0.0,0.0,1.0
CUST0000598853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000599314,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
CUST0000599366,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0
CUST0000599487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
