cust_id,LS,MS,SS,XLS
CUST0000226332,0.0,1.0,0.0,0.0
CUST0000227013,21.0,61.0,0.0,3.0
CUST0000227053,0.0,80.0,0.0,0.0
CUST0000227166,11.0,0.0,0.0,1.0
CUST0000227265,24.0,7.0,5.0,0.0
CUST0000227398,0.0,0.0,0.0,1.0
CUST0000227529,1.0,0.0,1.0,0.0
CUST0000227536,20.0,68.0,2.0,4.0
CUST0000227629,21.0,51.0,225.0,0.0
CUST0000227752,0.0,3.0,0.0,0.0
CUST0000228256,113.0,9.0,0.0,0.0
CUST0000228788,67.0,1.0,0.0,0.0
CUST0000228941,19.0,0.0,0.0,0.0
CUST0000228962,99.0,0.0,0.0,0.0
CUST0000229117,32.0,2.0,0.0,4.0
CUST0000229149,18.0,0.0,0.0,0.0
CUST0000229327,18.0,2.0,0.0,0.0
CUST0000229424,0.0,113.0,1.0,0.0
CUST0000229532,1.0,8.0,0.0,0.0
CUST0000229599,15.0,0.0,0.0,0.0
CUST0000230291,0.0,1.0,10.0,0.0
CUST0000230647,0.0,1.0,0.0,0.0
CUST0000231131,343.0,2.0,0.0,0.0
CUST0000231364,1.0,74.0,0.0,11.0
CUST0000231675,6.0,0.0,0.0,0.0
CUST0000231774,170.0,0.0,0.0,0.0
CUST0000231954,0.0,0.0,0.0,3.0
CUST0000232167,3.0,10.0,3.0,0.0
CUST0000232172,221.0,0.0,0.0,0.0
CUST0000232876,38.0,28.0,0.0,0.0
CUST0000232995,1.0,0.0,0.0,0.0
CUST0000233205,155.0,0.0,0.0,0.0
CUST0000233658,36.0,2.0,0.0,0.0
CUST0000234065,1.0,0.0,0.0,0.0
CUST0000234190,81.0,12.0,323.0,0.0
CUST0000234209,2.0,0.0,0.0,0.0
CUST0000234349,1.0,0.0,0.0,0.0
CUST0000234511,83.0,0.0,14.0,0.0
CUST0000234581,0.0,0.0,1.0,0.0
CUST0000235664,92.0,115.0,0.0,0.0
CUST0000235758,19.0,0.0,14.0,32.0
CUST0000235779,1.0,164.0,0.0,0.0
CUST0000236124,167.0,10.0,1.0,0.0
CUST0000236697,141.0,0.0,0.0,0.0
CUST0000236834,1.0,0.0,0.0,0.0
CUST0000237694,0.0,1.0,34.0,0.0
CUST0000237812,0.0,1.0,0.0,0.0
CUST0000238094,15.0,9.0,0.0,1.0
CUST0000238146,0.0,44.0,0.0,0.0
CUST0000238212,1.0,0.0,0.0,0.0
CUST0000238658,335.0,1.0,0.0,0.0
CUST0000238866,161.0,5.0,0.0,0.0
CUST0000238956,149.0,4.0,7.0,0.0
CUST0000239627,1.0,0.0,0.0,0.0
CUST0000239683,3.0,107.0,0.0,0.0
CUST0000239699,101.0,0.0,0.0,88.0
CUST0000239729,0.0,1.0,0.0,0.0
CUST0000239986,216.0,4.0,1.0,16.0
CUST0000240185,8.0,0.0,0.0,0.0
CUST0000240228,229.0,2.0,4.0,13.0
CUST0000240244,80.0,0.0,0.0,0.0
CUST0000240277,288.0,0.0,0.0,0.0
CUST0000240308,105.0,15.0,2.0,0.0
CUST0000240359,3.0,1.0,0.0,0.0
CUST0000240613,14.0,2.0,0.0,41.0
CUST0000240651,4.0,16.0,7.0,0.0
CUST0000241118,0.0,0.0,2.0,0.0
CUST0000241252,90.0,0.0,0.0,0.0
CUST0000241254,67.0,0.0,0.0,0.0
CUST0000241476,2.0,0.0,0.0,0.0
CUST0000241522,0.0,0.0,5.0,0.0
CUST0000241970,7.0,0.0,0.0,1.0
CUST0000242140,1.0,16.0,0.0,0.0
CUST0000242357,45.0,0.0,0.0,0.0
CUST0000242508,7.0,103.0,0.0,0.0
CUST0000242769,3.0,0.0,0.0,0.0
CUST0000242953,20.0,82.0,9.0,19.0
CUST0000243024,100.0,0.0,0.0,0.0
CUST0000243284,0.0,0.0,0.0,1.0
CUST0000243335,11.0,0.0,0.0,0.0
CUST0000243706,7.0,0.0,0.0,0.0
CUST0000244088,1.0,0.0,0.0,0.0
CUST0000244127,3.0,0.0,0.0,0.0
CUST0000244205,2.0,0.0,0.0,0.0
CUST0000244418,15.0,45.0,0.0,0.0
CUST0000244450,5.0,0.0,2.0,0.0
CUST0000244654,17.0,1.0,0.0,183.0
CUST0000244913,58.0,24.0,0.0,0.0
CUST0000245024,28.0,0.0,0.0,0.0
CUST0000245257,0.0,5.0,0.0,0.0
CUST0000245743,12.0,5.0,1.0,0.0
CUST0000245750,0.0,0.0,33.0,0.0
CUST0000246087,0.0,41.0,5.0,0.0
CUST0000246094,5.0,79.0,0.0,1.0
CUST0000246289,7.0,5.0,0.0,0.0
CUST0000246911,3.0,0.0,0.0,0.0
CUST0000246921,6.0,0.0,0.0,0.0
CUST0000246937,166.0,4.0,0.0,4.0
CUST0000246949,59.0,3.0,0.0,0.0
CUST0000247029,1.0,0.0,0.0,0.0
CUST0000247100,1.0,65.0,86.0,0.0
CUST0000247910,5.0,4.0,0.0,7.0
CUST0000248020,1.0,0.0,0.0,0.0
CUST0000248193,20.0,0.0,0.0,0.0
CUST0000248231,39.0,3.0,1.0,0.0
CUST0000248266,1.0,0.0,0.0,27.0
CUST0000248273,0.0,129.0,0.0,0.0
CUST0000248288,397.0,0.0,6.0,0.0
CUST0000248441,83.0,0.0,1.0,0.0
CUST0000248760,1.0,0.0,0.0,0.0
CUST0000248944,1.0,7.0,0.0,103.0
CUST0000249526,15.0,0.0,219.0,5.0
CUST0000249573,32.0,0.0,0.0,0.0
CUST0000249577,43.0,0.0,0.0,0.0
CUST0000249608,21.0,21.0,0.0,0.0
CUST0000249643,1.0,0.0,0.0,0.0
CUST0000249670,282.0,11.0,0.0,0.0
CUST0000249820,0.0,0.0,0.0,1.0
CUST0000249946,156.0,1.0,0.0,0.0
CUST0000250135,10.0,0.0,0.0,0.0
CUST0000250864,421.0,0.0,0.0,0.0
CUST0000251322,26.0,2.0,0.0,0.0
CUST0000251863,93.0,268.0,0.0,0.0
CUST0000251916,10.0,0.0,0.0,0.0
CUST0000252228,48.0,1.0,0.0,0.0
CUST0000252338,11.0,1.0,0.0,2.0
CUST0000252562,0.0,1.0,0.0,0.0
CUST0000253102,11.0,50.0,0.0,0.0
CUST0000253216,63.0,2.0,0.0,0.0
CUST0000253529,1.0,1.0,55.0,0.0
CUST0000253539,0.0,0.0,1.0,0.0
CUST0000253573,124.0,71.0,0.0,0.0
CUST0000253580,17.0,10.0,1.0,107.0
CUST0000253846,2.0,53.0,40.0,3.0
CUST0000253886,10.0,0.0,0.0,0.0
CUST0000254439,0.0,188.0,0.0,0.0
CUST0000254620,0.0,2.0,0.0,0.0
CUST0000254742,0.0,0.0,1.0,0.0
CUST0000254832,2.0,0.0,0.0,0.0
CUST0000255032,0.0,0.0,7.0,0.0
CUST0000255201,0.0,0.0,1.0,0.0
CUST0000255269,1.0,0.0,0.0,0.0
CUST0000255387,3.0,1.0,3.0,26.0
CUST0000255395,8.0,0.0,0.0,0.0
CUST0000255397,4.0,8.0,0.0,0.0
CUST0000255420,136.0,0.0,0.0,0.0
CUST0000255660,88.0,4.0,0.0,5.0
CUST0000255673,3.0,0.0,0.0,0.0
CUST0000255714,6.0,69.0,0.0,0.0
CUST0000256112,0.0,145.0,0.0,0.0
CUST0000256124,13.0,0.0,0.0,0.0
CUST0000256243,27.0,22.0,53.0,1.0
CUST0000256837,81.0,0.0,0.0,0.0
CUST0000257507,37.0,4.0,0.0,0.0
CUST0000257511,5.0,0.0,3.0,0.0
CUST0000257769,0.0,3.0,11.0,0.0
CUST0000257902,53.0,0.0,19.0,20.0
CUST0000258097,4.0,66.0,6.0,0.0
CUST0000258485,68.0,2.0,0.0,22.0
CUST0000258532,201.0,0.0,1.0,9.0
CUST0000258555,25.0,0.0,86.0,0.0
CUST0000258658,157.0,0.0,0.0,0.0
CUST0000258756,6.0,81.0,0.0,0.0
CUST0000258842,0.0,10.0,0.0,0.0
CUST0000259129,0.0,112.0,0.0,0.0
CUST0000259182,0.0,0.0,10.0,0.0
CUST0000259436,0.0,0.0,2.0,0.0
CUST0000259498,196.0,2.0,0.0,3.0
CUST0000259504,7.0,0.0,0.0,0.0
CUST0000259680,38.0,2.0,0.0,47.0
CUST0000260311,15.0,4.0,0.0,0.0
CUST0000260697,45.0,23.0,0.0,23.0
CUST0000260876,18.0,0.0,1.0,0.0
CUST0000261138,1.0,0.0,0.0,0.0
CUST0000261175,11.0,3.0,1.0,0.0
CUST0000261258,18.0,0.0,0.0,0.0
CUST0000261261,10.0,46.0,4.0,0.0
CUST0000261381,85.0,2.0,6.0,1.0
CUST0000261407,1.0,0.0,0.0,0.0
CUST0000261553,4.0,0.0,0.0,0.0
CUST0000261775,0.0,0.0,0.0,240.0
CUST0000262704,96.0,0.0,0.0,1.0
CUST0000262766,1.0,0.0,0.0,0.0
CUST0000263173,21.0,0.0,0.0,0.0
CUST0000263376,7.0,0.0,0.0,1.0
CUST0000263560,1.0,0.0,0.0,0.0
CUST0000263844,202.0,4.0,5.0,0.0
CUST0000263870,46.0,50.0,0.0,0.0
CUST0000264079,10.0,0.0,0.0,0.0
CUST0000264107,96.0,0.0,0.0,0.0
CUST0000264286,1.0,0.0,0.0,0.0
CUST0000264598,3.0,0.0,0.0,0.0
CUST0000264835,39.0,0.0,0.0,0.0
CUST0000265073,9.0,4.0,0.0,0.0
CUST0000265147,88.0,3.0,0.0,5.0
CUST0000265274,233.0,0.0,0.0,0.0
CUST0000265367,90.0,0.0,2.0,0.0
CUST0000265416,6.0,0.0,0.0,0.0
CUST0000265468,3.0,0.0,0.0,0.0
CUST0000265582,0.0,19.0,1.0,0.0
CUST0000265678,1.0,21.0,0.0,1.0
CUST0000265948,104.0,22.0,0.0,0.0
CUST0000266020,31.0,53.0,0.0,0.0
CUST0000266152,2.0,1.0,0.0,9.0
CUST0000266269,0.0,1.0,0.0,0.0
CUST0000266580,113.0,0.0,1.0,0.0
CUST0000266722,0.0,5.0,464.0,0.0
CUST0000266997,0.0,0.0,0.0,2.0
CUST0000267204,10.0,0.0,29.0,11.0
CUST0000267213,344.0,2.0,1.0,0.0
CUST0000267396,70.0,0.0,0.0,10.0
CUST0000267507,0.0,33.0,120.0,0.0
CUST0000267570,10.0,1.0,2.0,61.0
CUST0000267589,1.0,0.0,0.0,0.0
CUST0000267709,6.0,8.0,0.0,0.0
CUST0000267726,3.0,1.0,101.0,0.0
CUST0000267979,135.0,0.0,4.0,0.0
CUST0000268127,155.0,5.0,1.0,0.0
CUST0000268207,97.0,13.0,0.0,0.0
CUST0000268635,17.0,0.0,0.0,0.0
CUST0000268961,1.0,1.0,91.0,0.0
CUST0000270350,45.0,0.0,0.0,0.0
CUST0000270503,1.0,0.0,0.0,0.0
CUST0000270628,118.0,0.0,0.0,0.0
CUST0000271479,4.0,0.0,0.0,0.0
CUST0000272023,173.0,0.0,0.0,0.0
CUST0000272386,0.0,1.0,0.0,0.0
CUST0000272425,0.0,1.0,25.0,0.0
CUST0000272582,0.0,15.0,0.0,1.0
CUST0000272853,363.0,4.0,0.0,41.0
CUST0000272904,11.0,0.0,0.0,0.0
CUST0000273017,0.0,0.0,0.0,9.0
CUST0000273175,0.0,49.0,0.0,0.0
CUST0000273521,16.0,2.0,0.0,0.0
CUST0000273560,1.0,63.0,0.0,0.0
CUST0000273592,96.0,0.0,0.0,0.0
CUST0000273930,87.0,162.0,0.0,0.0
CUST0000274070,54.0,12.0,31.0,8.0
CUST0000274137,112.0,2.0,0.0,0.0
CUST0000274139,140.0,8.0,0.0,0.0
CUST0000274165,4.0,0.0,0.0,0.0
CUST0000274514,21.0,0.0,0.0,0.0
CUST0000274533,1.0,0.0,0.0,0.0
CUST0000274585,65.0,2.0,0.0,0.0
CUST0000275005,16.0,37.0,0.0,0.0
CUST0000275436,6.0,0.0,0.0,0.0
CUST0000275790,4.0,0.0,0.0,0.0
CUST0000275806,0.0,0.0,0.0,3.0
CUST0000275903,63.0,3.0,0.0,26.0
CUST0000276154,20.0,2.0,4.0,0.0
CUST0000276333,112.0,198.0,0.0,0.0
CUST0000276429,177.0,21.0,0.0,0.0
CUST0000276604,62.0,53.0,0.0,0.0
CUST0000276942,4.0,21.0,0.0,0.0
CUST0000277064,201.0,0.0,0.0,0.0
CUST0000277206,16.0,17.0,0.0,1.0
CUST0000277415,1.0,0.0,0.0,0.0
CUST0000277675,16.0,0.0,0.0,0.0
CUST0000277824,21.0,28.0,0.0,0.0
CUST0000278111,89.0,5.0,0.0,0.0
CUST0000278741,1.0,7.0,0.0,86.0
CUST0000278821,68.0,1.0,1.0,0.0
CUST0000278887,121.0,1.0,0.0,0.0
CUST0000279161,1.0,0.0,0.0,0.0
CUST0000279310,9.0,6.0,0.0,3.0
CUST0000279477,22.0,28.0,5.0,2.0
CUST0000279958,132.0,4.0,0.0,0.0
CUST0000280517,27.0,0.0,0.0,0.0
CUST0000280589,134.0,0.0,88.0,0.0
CUST0000280679,31.0,4.0,1.0,0.0
CUST0000280690,2.0,0.0,0.0,0.0
CUST0000280694,138.0,0.0,0.0,11.0
CUST0000280952,1.0,1.0,1.0,14.0
CUST0000281089,0.0,0.0,13.0,0.0
CUST0000281353,2.0,0.0,0.0,3.0
CUST0000281968,70.0,17.0,0.0,0.0
CUST0000282032,0.0,18.0,0.0,0.0
CUST0000282130,158.0,3.0,0.0,9.0
CUST0000282214,5.0,0.0,1.0,0.0
CUST0000282411,67.0,0.0,6.0,0.0
CUST0000282515,0.0,50.0,0.0,49.0
CUST0000282652,27.0,0.0,3.0,0.0
CUST0000282774,0.0,0.0,3.0,0.0
CUST0000282917,69.0,0.0,1.0,12.0
CUST0000283274,223.0,0.0,0.0,0.0
CUST0000283740,0.0,0.0,47.0,0.0
CUST0000283803,21.0,0.0,0.0,0.0
CUST0000284103,102.0,0.0,4.0,26.0
CUST0000284343,1.0,162.0,0.0,0.0
CUST0000284451,40.0,1.0,2.0,0.0
CUST0000284650,1.0,0.0,0.0,0.0
CUST0000285276,0.0,18.0,0.0,0.0
CUST0000285663,21.0,0.0,0.0,0.0
CUST0000287282,11.0,0.0,0.0,0.0
CUST0000287482,37.0,0.0,0.0,0.0
CUST0000287617,8.0,99.0,1.0,0.0
CUST0000287772,25.0,27.0,12.0,0.0
CUST0000287867,215.0,0.0,0.0,0.0
CUST0000287937,11.0,0.0,183.0,0.0
CUST0000288146,1.0,0.0,0.0,0.0
CUST0000288343,2.0,0.0,0.0,0.0
CUST0000288518,29.0,0.0,0.0,0.0
CUST0000288662,45.0,23.0,0.0,0.0
CUST0000288788,14.0,69.0,0.0,1.0
CUST0000289277,15.0,0.0,18.0,27.0
CUST0000289401,3.0,10.0,0.0,0.0
CUST0000289425,50.0,25.0,0.0,60.0
CUST0000289572,0.0,1.0,0.0,0.0
CUST0000290774,0.0,4.0,0.0,0.0
CUST0000290793,61.0,3.0,2.0,0.0
CUST0000291108,13.0,3.0,0.0,73.0
CUST0000291212,25.0,1.0,17.0,0.0
CUST0000291432,28.0,0.0,0.0,0.0
CUST0000291843,0.0,0.0,16.0,0.0
CUST0000291861,16.0,75.0,0.0,19.0
CUST0000291884,101.0,8.0,37.0,0.0
CUST0000291957,134.0,1.0,4.0,0.0
CUST0000292032,118.0,50.0,0.0,1.0
CUST0000292042,75.0,10.0,11.0,12.0
CUST0000292049,1.0,0.0,0.0,0.0
CUST0000292191,0.0,0.0,0.0,1.0
CUST0000292555,4.0,1.0,2.0,0.0
CUST0000292567,1.0,0.0,0.0,0.0
CUST0000292985,26.0,0.0,0.0,14.0
CUST0000293101,4.0,17.0,0.0,0.0
CUST0000293131,123.0,0.0,0.0,0.0
CUST0000293597,4.0,179.0,0.0,0.0
CUST0000294521,2.0,6.0,0.0,0.0
CUST0000294638,152.0,0.0,5.0,0.0
CUST0000294682,4.0,42.0,0.0,0.0
CUST0000294815,0.0,16.0,0.0,0.0
CUST0000294865,2.0,0.0,0.0,0.0
CUST0000295117,76.0,1.0,2.0,0.0
CUST0000295167,86.0,3.0,0.0,3.0
CUST0000295901,63.0,0.0,0.0,0.0
CUST0000296012,0.0,6.0,0.0,0.0
CUST0000296204,91.0,0.0,0.0,0.0
CUST0000296291,257.0,0.0,0.0,0.0
CUST0000296379,6.0,0.0,0.0,0.0
CUST0000297035,0.0,0.0,0.0,2.0
CUST0000297139,0.0,64.0,0.0,0.0
CUST0000297249,1.0,0.0,0.0,0.0
CUST0000297521,1.0,52.0,4.0,0.0
CUST0000297608,1.0,0.0,149.0,0.0
CUST0000297678,1.0,0.0,0.0,1.0
CUST0000297970,2.0,1.0,0.0,0.0
CUST0000297983,5.0,2.0,5.0,0.0
CUST0000298408,14.0,0.0,0.0,0.0
CUST0000298700,0.0,1.0,0.0,0.0
CUST0000298739,2.0,1.0,0.0,0.0
CUST0000298919,9.0,0.0,1.0,0.0
CUST0000298951,103.0,0.0,58.0,0.0
CUST0000299009,8.0,0.0,0.0,0.0
CUST0000299174,99.0,21.0,0.0,0.0
CUST0000299182,83.0,0.0,0.0,1.0
CUST0000299294,1.0,0.0,0.0,0.0
CUST0000299443,2.0,0.0,0.0,0.0
CUST0000299856,115.0,17.0,13.0,0.0
CUST0000299905,2.0,1.0,0.0,0.0
CUST0000300136,9.0,0.0,23.0,0.0
CUST0000300206,2.0,0.0,0.0,0.0
CUST0000300328,28.0,4.0,0.0,18.0
CUST0000300829,102.0,111.0,0.0,0.0
CUST0000300913,0.0,0.0,4.0,0.0
CUST0000301027,0.0,0.0,1.0,0.0
CUST0000301140,21.0,0.0,0.0,0.0
CUST0000301201,0.0,2.0,0.0,0.0
CUST0000301267,18.0,0.0,2.0,0.0
CUST0000301347,99.0,0.0,0.0,0.0
CUST0000301586,161.0,4.0,0.0,0.0
CUST0000301823,1.0,23.0,0.0,0.0
CUST0000301955,3.0,2.0,0.0,0.0
CUST0000302280,3.0,1.0,15.0,0.0
CUST0000302301,4.0,0.0,12.0,0.0
CUST0000302308,18.0,0.0,0.0,0.0
CUST0000302355,143.0,0.0,4.0,0.0
CUST0000302397,2.0,0.0,0.0,0.0
CUST0000302718,22.0,0.0,163.0,3.0
CUST0000302781,125.0,0.0,0.0,1.0
CUST0000303021,3.0,0.0,0.0,38.0
CUST0000303410,0.0,59.0,0.0,1.0
CUST0000303669,0.0,0.0,2.0,0.0
CUST0000303755,0.0,43.0,56.0,0.0
CUST0000303963,1.0,0.0,0.0,0.0
CUST0000303966,0.0,115.0,0.0,2.0
CUST0000304008,36.0,6.0,2.0,0.0
CUST0000304476,7.0,0.0,0.0,0.0
CUST0000304719,20.0,2.0,0.0,0.0
CUST0000304922,43.0,5.0,0.0,0.0
CUST0000305103,177.0,5.0,27.0,0.0
CUST0000305191,190.0,180.0,124.0,0.0
CUST0000306168,0.0,2.0,0.0,0.0
CUST0000306198,121.0,0.0,0.0,0.0
CUST0000306533,1.0,0.0,0.0,0.0
CUST0000306580,241.0,0.0,0.0,0.0
CUST0000306843,4.0,0.0,1.0,1.0
CUST0000307007,226.0,0.0,1.0,6.0
CUST0000307236,76.0,12.0,2.0,0.0
CUST0000307323,135.0,8.0,8.0,0.0
CUST0000307403,1.0,0.0,0.0,0.0
CUST0000307406,0.0,2.0,0.0,0.0
CUST0000307693,44.0,12.0,0.0,0.0
CUST0000308121,0.0,0.0,0.0,1.0
CUST0000308433,0.0,86.0,0.0,0.0
CUST0000308522,0.0,6.0,0.0,0.0
CUST0000308575,152.0,1.0,0.0,0.0
CUST0000308627,4.0,16.0,4.0,0.0
CUST0000308745,44.0,2.0,0.0,0.0
CUST0000309037,0.0,0.0,1.0,0.0
CUST0000309078,1.0,1.0,0.0,0.0
CUST0000309104,113.0,1.0,7.0,0.0
CUST0000309109,50.0,0.0,0.0,0.0
CUST0000309773,248.0,22.0,2.0,0.0
CUST0000309803,0.0,0.0,1.0,0.0
CUST0000309974,0.0,87.0,0.0,0.0
CUST0000309981,64.0,0.0,0.0,0.0
CUST0000310334,283.0,2.0,10.0,0.0
CUST0000310381,0.0,1.0,0.0,0.0
CUST0000310512,172.0,0.0,0.0,0.0
CUST0000310786,158.0,0.0,1.0,0.0
CUST0000310844,62.0,3.0,2.0,2.0
CUST0000310870,27.0,0.0,52.0,31.0
CUST0000311051,91.0,2.0,161.0,0.0
CUST0000311194,49.0,0.0,0.0,0.0
CUST0000311496,96.0,0.0,0.0,2.0
CUST0000312303,219.0,0.0,0.0,3.0
CUST0000312327,1.0,0.0,0.0,0.0
CUST0000312428,77.0,0.0,0.0,0.0
CUST0000312927,31.0,0.0,0.0,0.0
CUST0000313011,11.0,69.0,1.0,0.0
CUST0000313294,16.0,0.0,0.0,0.0
CUST0000313370,0.0,0.0,0.0,1.0
CUST0000313426,12.0,28.0,0.0,0.0
CUST0000313722,57.0,0.0,2.0,0.0
CUST0000313963,432.0,5.0,6.0,0.0
CUST0000313976,44.0,1.0,1.0,0.0
CUST0000314165,76.0,2.0,0.0,0.0
CUST0000314371,201.0,6.0,30.0,0.0
CUST0000314465,13.0,0.0,17.0,0.0
CUST0000314494,1.0,0.0,0.0,0.0
CUST0000314496,171.0,1.0,3.0,0.0
CUST0000314931,248.0,0.0,0.0,0.0
CUST0000315095,85.0,6.0,2.0,1.0
CUST0000315693,196.0,1.0,2.0,4.0
CUST0000315792,26.0,0.0,0.0,0.0
CUST0000315873,4.0,3.0,0.0,0.0
CUST0000315924,2.0,0.0,8.0,0.0
CUST0000316344,7.0,0.0,12.0,0.0
CUST0000316653,108.0,20.0,37.0,0.0
CUST0000316692,9.0,4.0,0.0,2.0
CUST0000317407,8.0,0.0,0.0,0.0
CUST0000317490,0.0,1.0,43.0,0.0
CUST0000317882,1.0,0.0,0.0,0.0
CUST0000318306,27.0,3.0,3.0,0.0
CUST0000318461,79.0,34.0,0.0,1.0
CUST0000318596,95.0,0.0,1.0,0.0
CUST0000318790,2.0,0.0,0.0,49.0
CUST0000318791,0.0,1.0,0.0,0.0
CUST0000319241,13.0,0.0,0.0,0.0
CUST0000319316,2.0,40.0,6.0,0.0
CUST0000319505,1.0,2.0,0.0,0.0
CUST0000319762,2.0,0.0,0.0,0.0
CUST0000319945,0.0,0.0,151.0,0.0
CUST0000320034,4.0,2.0,0.0,91.0
CUST0000320138,114.0,0.0,0.0,0.0
CUST0000320257,0.0,0.0,68.0,0.0
CUST0000320265,1.0,0.0,0.0,0.0
CUST0000320358,5.0,6.0,1.0,77.0
CUST0000320773,2.0,0.0,0.0,0.0
CUST0000321438,0.0,1.0,0.0,0.0
CUST0000321850,36.0,55.0,157.0,0.0
CUST0000321957,0.0,0.0,0.0,129.0
CUST0000322183,0.0,111.0,0.0,0.0
CUST0000322431,1.0,0.0,0.0,0.0
CUST0000322481,5.0,0.0,0.0,0.0
CUST0000322541,290.0,1.0,0.0,0.0
CUST0000322579,0.0,4.0,0.0,0.0
CUST0000323196,5.0,0.0,0.0,0.0
CUST0000323567,3.0,0.0,0.0,0.0
CUST0000323706,4.0,0.0,0.0,0.0
CUST0000324002,12.0,6.0,0.0,0.0
CUST0000324222,1.0,0.0,133.0,0.0
CUST0000324362,34.0,60.0,7.0,0.0
CUST0000324439,1.0,0.0,0.0,0.0
CUST0000325091,18.0,1.0,3.0,0.0
CUST0000325310,93.0,1.0,0.0,0.0
CUST0000325483,34.0,31.0,1.0,0.0
CUST0000325746,9.0,0.0,0.0,0.0
CUST0000325862,0.0,0.0,0.0,94.0
CUST0000325897,138.0,1.0,0.0,0.0
CUST0000326029,1.0,0.0,0.0,0.0
CUST0000326043,43.0,45.0,0.0,3.0
CUST0000326092,39.0,0.0,11.0,0.0
CUST0000326328,48.0,0.0,0.0,0.0
CUST0000326357,102.0,1.0,4.0,0.0
CUST0000326362,0.0,1.0,0.0,0.0
CUST0000326502,130.0,2.0,0.0,0.0
CUST0000326711,95.0,65.0,8.0,0.0
CUST0000326784,0.0,1.0,0.0,0.0
CUST0000326875,0.0,103.0,25.0,0.0
CUST0000326951,118.0,0.0,4.0,0.0
CUST0000327087,0.0,1.0,0.0,1.0
CUST0000327218,181.0,0.0,40.0,0.0
CUST0000327274,192.0,0.0,0.0,0.0
CUST0000327293,0.0,148.0,0.0,0.0
CUST0000327595,4.0,89.0,0.0,0.0
CUST0000327790,44.0,0.0,0.0,0.0
CUST0000327940,96.0,6.0,0.0,0.0
CUST0000328011,71.0,34.0,0.0,0.0
CUST0000328598,0.0,1.0,0.0,0.0
CUST0000328659,74.0,0.0,0.0,0.0
CUST0000329123,13.0,0.0,6.0,0.0
CUST0000329240,0.0,0.0,0.0,1.0
CUST0000329284,23.0,1.0,0.0,0.0
CUST0000329314,0.0,23.0,66.0,0.0
CUST0000329411,118.0,0.0,80.0,0.0
CUST0000329420,0.0,0.0,3.0,0.0
CUST0000329564,6.0,96.0,0.0,22.0
CUST0000329724,67.0,0.0,0.0,2.0
CUST0000330389,8.0,0.0,0.0,15.0
CUST0000330871,12.0,0.0,0.0,0.0
CUST0000331413,10.0,4.0,0.0,274.0
CUST0000332030,18.0,0.0,0.0,0.0
CUST0000332648,32.0,0.0,0.0,0.0
CUST0000332689,1.0,1.0,329.0,0.0
CUST0000332983,6.0,200.0,0.0,0.0
CUST0000333211,63.0,2.0,4.0,0.0
CUST0000333370,5.0,2.0,0.0,0.0
CUST0000333648,2.0,0.0,0.0,0.0
CUST0000333947,0.0,44.0,0.0,47.0
CUST0000334297,71.0,96.0,48.0,0.0
CUST0000334951,1.0,35.0,0.0,1.0
CUST0000335292,3.0,0.0,0.0,0.0
CUST0000335542,32.0,269.0,0.0,0.0
CUST0000335632,30.0,3.0,4.0,0.0
CUST0000335650,341.0,2.0,0.0,3.0
CUST0000335861,0.0,1.0,0.0,0.0
CUST0000336297,43.0,2.0,7.0,9.0
CUST0000337031,9.0,122.0,0.0,21.0
CUST0000337058,1.0,0.0,0.0,0.0
CUST0000337081,4.0,1.0,0.0,40.0
CUST0000337461,1.0,0.0,0.0,0.0
CUST0000338613,12.0,0.0,0.0,95.0
CUST0000338923,46.0,21.0,0.0,0.0
CUST0000339054,8.0,0.0,0.0,0.0
CUST0000339117,43.0,11.0,0.0,4.0
CUST0000339139,29.0,0.0,0.0,0.0
CUST0000339376,0.0,20.0,0.0,0.0
CUST0000340033,31.0,32.0,9.0,75.0
CUST0000340654,4.0,0.0,4.0,0.0
CUST0000340691,0.0,2.0,0.0,0.0
CUST0000340895,87.0,0.0,0.0,4.0
CUST0000340993,1.0,0.0,0.0,0.0
CUST0000341255,228.0,0.0,0.0,0.0
CUST0000341306,33.0,2.0,1.0,0.0
CUST0000341319,95.0,14.0,0.0,5.0
CUST0000341445,77.0,0.0,0.0,0.0
CUST0000342078,211.0,0.0,0.0,0.0
CUST0000342129,163.0,30.0,0.0,1.0
CUST0000342143,21.0,0.0,0.0,0.0
CUST0000342503,29.0,5.0,82.0,0.0
CUST0000342567,1.0,0.0,0.0,0.0
CUST0000342959,266.0,3.0,12.0,0.0
CUST0000343056,0.0,40.0,0.0,1.0
CUST0000343466,1.0,0.0,0.0,0.0
CUST0000344047,14.0,0.0,0.0,0.0
CUST0000344260,0.0,33.0,0.0,0.0
CUST0000344295,51.0,255.0,1.0,4.0
CUST0000344914,0.0,0.0,0.0,1.0
CUST0000344976,209.0,0.0,0.0,0.0
CUST0000345094,220.0,0.0,0.0,0.0
CUST0000345364,15.0,291.0,0.0,0.0
CUST0000345373,35.0,0.0,0.0,0.0
CUST0000346167,22.0,0.0,3.0,99.0
CUST0000346251,195.0,1.0,0.0,0.0
CUST0000346556,96.0,0.0,29.0,2.0
CUST0000346601,5.0,21.0,0.0,0.0
CUST0000346656,51.0,0.0,1.0,0.0
CUST0000347309,0.0,16.0,0.0,0.0
CUST0000347438,83.0,109.0,0.0,0.0
CUST0000347503,5.0,227.0,2.0,0.0
CUST0000347834,0.0,4.0,0.0,0.0
